model,n_candidates_tested,total_grid_candidates,rank_test_macro_f1,mean_test_macro_f1,std_test_macro_f1,mean_test_accuracy,std_test_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,mean_fit_time,std_fit_time,params_json
ANN / MLP,96,96,85,0.39708644523338865,0.033276631465574226,0.677494936599044,0.0047674993568549715,0.40005000936872726,0.019890634410013576,0.6449070453643799,0.1656335428665241,"{""model__activation"": ""relu"", ""model__alpha"": 0.001, ""model__batch_size"": 128, ""model__hidden_layer_sizes"": [32], ""model__learning_rate_init"": 0.001}"
ANN / MLP,96,96,64,0.44303688379227896,0.03572889588655691,0.6849557815952471,0.00805359095655286,0.4316883150458379,0.024898959751674662,0.5684789180755615,0.1874722160783399,"{""model__activation"": ""relu"", ""model__alpha"": 0.001, ""model__batch_size"": 128, ""model__hidden_layer_sizes"": [32], ""model__learning_rate_init"": 0.003}"
ANN / MLP,96,96,61,0.44632371183407377,0.039418137042244734,0.6852485002586592,0.008166973534406862,0.43535958269214187,0.028297502343335314,1.1306118965148926,0.43425901553365426,"{""model__activation"": ""relu"", ""model__alpha"": 0.001, ""model__batch_size"": 128, ""model__hidden_layer_sizes"": [64], ""model__learning_rate_init"": 0.001}"
ANN / MLP,96,96,28,0.4864212603915304,0.04963887231369536,0.692564217633595,0.010152142719704174,0.4691056747670217,0.038392312067367464,0.8710499763488769,0.13596657810082535,"{""model__activation"": ""relu"", ""model__alpha"": 0.001, ""model__batch_size"": 128, ""model__hidden_layer_sizes"": [64], ""model__learning_rate_init"": 0.003}"
ANN / MLP,96,96,56,0.45020586473110613,0.039875776202699324,0.6858362939011053,0.008097890520862388,0.43723339481339574,0.028964895334266015,1.2625730991363526,0.41947644274232615,"{""model__activation"": ""relu"", ""model__alpha"": 0.001, ""model__batch_size"": 128, ""model__hidden_layer_sizes"": [32, 16], ""model__learning_rate_init"": 0.001}"
ANN / MLP,96,96,41,0.4696385148668954,0.04778376970965922,0.6927122370967621,0.013239743885298534,0.4528779048064765,0.0349987301955678,0.8438311100006104,0.2252834977419687,"{""model__activation"": ""relu"", ""model__alpha"": 0.001, ""model__batch_size"": 128, ""model__hidden_layer_sizes"": [32, 16], ""model__learning_rate_init"": 0.003}"
ANN / MLP,96,96,74,0.4225216962114571,0.06876427139488604,0.6829088930564734,0.01288679878359594,0.42100945990837396,0.0431405071717936,1.2147645473480224,0.40646307908485757,"{""model__activation"": ""relu"", ""model__alpha"": 0.001, ""model__batch_size"": 128, ""model__hidden_layer_sizes"": [64, 32], ""model__learning_rate_init"": 0.001}"
ANN / MLP,96,96,11,0.5000701618957863,0.019348096227049427,0.6981281214487913,0.0054056999719356595,0.4792464172542745,0.01751839917316101,1.1148579597473145,0.2375639302273964,"{""model__activation"": ""relu"", ""model__alpha"": 0.001, ""model__batch_size"": 128, ""model__hidden_layer_sizes"": [64, 32], ""model__learning_rate_init"": 0.003}"
ANN / MLP,96,96,72,0.4315956076694639,0.036766021764497406,0.6821766144242932,0.004407968465400063,0.42334183039023454,0.024787302570505113,0.8698087692260742,0.36661273363283803,"{""model__activation"": ""relu"", ""model__alpha"": 0.003, ""model__batch_size"": 64, ""model__hidden_layer_sizes"": [32], ""model__learning_rate_init"": 0.001}"
ANN / MLP,96,96,33,0.47752025356212613,0.023188896135292854,0.6935905001922539,0.006197336568932373,0.4585847902813695,0.01631769228624644,0.8054125308990479,0.1705309631055484,"{""model__activation"": ""relu"", ""model__alpha"": 0.003, ""model__batch_size"": 64, ""model__hidden_layer_sizes"": [32], ""model__learning_rate_init"": 0.003}"
ANN / MLP,96,96,47,0.4581219795497219,0.031426286548332925,0.6862723193964405,0.007532728823222849,0.44375887292733046,0.023456865240748873,1.5596695423126221,0.46156284139149506,"{""model__activation"": ""relu"", ""model__alpha"": 0.003, ""model__batch_size"": 64, ""model__hidden_layer_sizes"": [64], ""model__learning_rate_init"": 0.001}"
ANN / MLP,96,96,24,0.4897899779683644,0.04475199712644198,0.6927135223598286,0.0062453598774254385,0.47198018830815724,0.0351244276742355,1.0787009716033935,0.27086078459674295,"{""model__activation"": ""relu"", ""model__alpha"": 0.003, ""model__batch_size"": 64, ""model__hidden_layer_sizes"": [64], ""model__learning_rate_init"": 0.003}"
ANN / MLP,96,96,43,0.4692323173276255,0.024688418178520917,0.6921276566119823,0.003985103032226985,0.45161785880056105,0.019454484691796795,1.21914381980896,0.2572353194035489,"{""model__activation"": ""relu"", ""model__alpha"": 0.003, ""model__batch_size"": 64, ""model__hidden_layer_sizes"": [32, 16], ""model__learning_rate_init"": 0.001}"
ANN / MLP,96,96,21,0.4915200418685483,0.02300515644662785,0.6987119521967824,0.00552116026106703,0.47112450172161313,0.020985535085710865,0.8701717853546143,0.23448584530061486,"{""model__activation"": ""relu"", ""model__alpha"": 0.003, ""model__batch_size"": 64, ""model__hidden_layer_sizes"": [32, 16], ""model__learning_rate_init"": 0.003}"
ANN / MLP,96,96,17,0.49351018542490854,0.013814217346003316,0.7001764023558872,0.00563114164093565,0.47170144265350605,0.01283736813160309,2.5187755584716798,0.6543876511146489,"{""model__activation"": ""relu"", ""model__alpha"": 0.003, ""model__batch_size"": 64, ""model__hidden_layer_sizes"": [64, 32], ""model__learning_rate_init"": 0.001}"
ANN / MLP,96,96,16,0.4943170505997969,0.011832774782032433,0.6995893584502297,0.0035602004053894567,0.47377491813508216,0.010863752063989004,1.5710540294647217,0.2026217905874842,"{""model__activation"": ""relu"", ""model__alpha"": 0.003, ""model__batch_size"": 64, ""model__hidden_layer_sizes"": [64, 32], ""model__learning_rate_init"": 0.003}"
ANN / MLP,96,96,84,0.3991893466405373,0.03431595917416971,0.6782264654944354,0.005484143339971933,0.4015817102603039,0.020899024773898316,0.6126121044158935,0.16108597484937756,"{""model__activation"": ""relu"", ""model__alpha"": 0.003, ""model__batch_size"": 128, ""model__hidden_layer_sizes"": [32], ""model__learning_rate_init"": 0.001}"
ANN / MLP,96,96,42,0.46931616072829135,0.02321071496635562,0.6918357947906146,0.005171807993887753,0.4523991235443763,0.020289010317631594,0.6941276550292969,0.23750392393010783,"{""model__activation"": ""relu"", ""model__alpha"": 0.003, ""model__batch_size"": 128, ""model__hidden_layer_sizes"": [32], ""model__learning_rate_init"": 0.003}"
ANN / MLP,96,96,79,0.4085714335780442,0.06569107963764154,0.681004990033856,0.012740689012508114,0.4118098991398922,0.04042815572738391,0.8116281986236572,0.2846500533997811,"{""model__activation"": ""relu"", ""model__alpha"": 0.003, ""model__batch_size"": 128, ""model__hidden_layer_sizes"": [64], ""model__learning_rate_init"": 0.001}"
ANN / MLP,96,96,12,0.4997143741898662,0.014498161513448779,0.6925655028966616,0.011926609450863416,0.4783604553766114,0.011983927541358508,0.95093994140625,0.15718104621322054,"{""model__activation"": ""relu"", ""model__alpha"": 0.003, ""model__batch_size"": 128, ""model__hidden_layer_sizes"": [64], ""model__learning_rate_init"": 0.003}"
ANN / MLP,96,96,59,0.4475089589957063,0.03431099619180943,0.6858369365326388,0.009465387783578633,0.43523533110033485,0.024912930681467167,1.1163626194000245,0.2277908908197817,"{""model__activation"": ""relu"", ""model__alpha"": 0.003, ""model__batch_size"": 128, ""model__hidden_layer_sizes"": [32, 16], ""model__learning_rate_init"": 0.001}"
ANN / MLP,96,96,32,0.477788269476215,0.042124244351988055,0.6928590784021182,0.011312075158241841,0.46106051040135654,0.032122108111341204,0.8613663196563721,0.2291116606811215,"{""model__activation"": ""relu"", ""model__alpha"": 0.003, ""model__batch_size"": 128, ""model__hidden_layer_sizes"": [32, 16], ""model__learning_rate_init"": 0.003}"
ANN / MLP,96,96,73,0.43051362333190646,0.07241922449182925,0.6856888099642161,0.015251757756667213,0.4268711304479734,0.045170698770152555,1.2299768447875976,0.41505062621882155,"{""model__activation"": ""relu"", ""model__alpha"": 0.003, ""model__batch_size"": 128, ""model__hidden_layer_sizes"": [64, 32], ""model__learning_rate_init"": 0.001}"
ANN / MLP,96,96,14,0.4974876382139583,0.022843398720136875,0.7019332498626375,0.009503554061119182,0.4767985238197824,0.020435083675937396,1.216724157333374,0.32063505558510025,"{""model__activation"": ""relu"", ""model__alpha"": 0.003, ""model__batch_size"": 128, ""model__hidden_layer_sizes"": [64, 32], ""model__learning_rate_init"": 0.003}"
ANN / MLP,96,96,82,0.40271206442290647,0.034783323069751584,0.6788114744002373,0.004580389702326367,0.40426551218816,0.021486265204253483,0.7238383769989014,0.15110701504310567,"{""model__activation"": ""relu"", ""model__alpha"": 0.01, ""model__batch_size"": 64, ""model__hidden_layer_sizes"": [32], ""model__learning_rate_init"": 0.001}"
ANN / MLP,96,96,38,0.47215751043998144,0.029128725999140133,0.69373637755031,0.0042641712826932115,0.4533582825326551,0.01970820662096339,0.8187851428985595,0.27046325861922915,"{""model__activation"": ""relu"", ""model__alpha"": 0.01, ""model__batch_size"": 64, ""model__hidden_layer_sizes"": [32], ""model__learning_rate_init"": 0.003}"
ANN / MLP,96,96,58,0.4485235354060804,0.03168621177257033,0.6853940563009487,0.008774339115840345,0.4364036811465553,0.02259430096849331,1.2782493591308595,0.4295188641174161,"{""model__activation"": ""relu"", ""model__alpha"": 0.01, ""model__batch_size"": 64, ""model__hidden_layer_sizes"": [64], ""model__learning_rate_init"": 0.001}"
ANN / MLP,96,96,35,0.4746167600609573,0.015706848909252242,0.6897847291468745,0.0069838900403504925,0.457352264461311,0.011725463443570753,1.1948067188262939,0.2526485247893575,"{""model__activation"": ""relu"", ""model__alpha"": 0.01, ""model__batch_size"": 64, ""model__hidden_layer_sizes"": [64], ""model__learning_rate_init"": 0.003}"
ANN / MLP,96,96,44,0.4676997020338852,0.022148889439873837,0.6903707019999764,0.004631751260798084,0.449632401583535,0.01527909880041242,1.2913594245910645,0.14166601535540188,"{""model__activation"": ""relu"", ""model__alpha"": 0.01, ""model__batch_size"": 64, ""model__hidden_layer_sizes"": [32, 16], ""model__learning_rate_init"": 0.001}"
ANN / MLP,96,96,29,0.4832580667533376,0.01571927622661063,0.6940292033189777,0.006787686778414765,0.4616775239231822,0.010999344976729091,0.8143350601196289,0.09869815555559658,"{""model__activation"": ""relu"", ""model__alpha"": 0.01, ""model__batch_size"": 64, ""model__hidden_layer_sizes"": [32, 16], ""model__learning_rate_init"": 0.003}"
ANN / MLP,96,96,27,0.4871828895093325,0.017490003306421344,0.7007614112616892,0.005204790163052293,0.4671390186915607,0.014004451892395305,2.057510995864868,0.35642665509839594,"{""model__activation"": ""relu"", ""model__alpha"": 0.01, ""model__batch_size"": 64, ""model__hidden_layer_sizes"": [64, 32], ""model__learning_rate_init"": 0.001}"
ANN / MLP,96,96,19,0.4924170494508367,0.024214304654948206,0.7019317503890599,0.0036990659699025954,0.47357144635737997,0.02029023178786587,1.9590016841888427,0.6499166928311868,"{""model__activation"": ""relu"", ""model__alpha"": 0.01, ""model__batch_size"": 64, ""model__hidden_layer_sizes"": [64, 32], ""model__learning_rate_init"": 0.003}"
ANN / MLP,96,96,83,0.40246166361315694,0.0377299120468003,0.6798357219590409,0.006254282821479598,0.403940303085903,0.02330381461602015,0.6558184146881103,0.2185421271838373,"{""model__activation"": ""relu"", ""model__alpha"": 0.01, ""model__batch_size"": 128, ""model__hidden_layer_sizes"": [32], ""model__learning_rate_init"": 0.001}"
ANN / MLP,96,96,57,0.4486297493202943,0.03899736661883332,0.6864186251755187,0.00891563738064943,0.4360634128428124,0.027491279506378356,0.5483274459838867,0.1961729222222679,"{""model__activation"": ""relu"", ""model__alpha"": 0.01, ""model__batch_size"": 128, ""model__hidden_layer_sizes"": [32], ""model__learning_rate_init"": 0.003}"
ANN / MLP,96,96,78,0.4114664753888174,0.06785704782425879,0.6821755433717378,0.014238523791063046,0.4136093088657645,0.04150839088172574,0.9500471591949463,0.33485661528191674,"{""model__activation"": ""relu"", ""model__alpha"": 0.01, ""model__batch_size"": 128, ""model__hidden_layer_sizes"": [64], ""model__learning_rate_init"": 0.001}"
ANN / MLP,96,96,15,0.49610790942967364,0.027224141493446964,0.6927123442020177,0.006148226974056272,0.47365612538790247,0.0206196188134448,0.8706687450408935,0.04939123521050784,"{""model__activation"": ""relu"", ""model__alpha"": 0.01, ""model__batch_size"": 128, ""model__hidden_layer_sizes"": [64], ""model__learning_rate_init"": 0.003}"
ANN / MLP,96,96,66,0.4415804245520653,0.03669580678307944,0.6851040152689253,0.007785884066454732,0.430251158205872,0.025676847038308342,1.0624120235443115,0.3070512095187347,"{""model__activation"": ""relu"", ""model__alpha"": 0.01, ""model__batch_size"": 128, ""model__hidden_layer_sizes"": [32, 16], ""model__learning_rate_init"": 0.001}"
ANN / MLP,96,96,46,0.46274662581301546,0.0418028315396439,0.692712986833551,0.013278657213549774,0.44761892118982516,0.03017501040274923,0.9676819801330566,0.2840719684908985,"{""model__activation"": ""relu"", ""model__alpha"": 0.01, ""model__batch_size"": 128, ""model__hidden_layer_sizes"": [32, 16], ""model__learning_rate_init"": 0.003}"
ANN / MLP,96,96,90,0.38872177060807556,0.08255917173495435,0.6783741636418358,0.015314661343902228,0.40090479742772434,0.05049296037247971,0.9467612266540527,0.394683093356987,"{""model__activation"": ""relu"", ""model__alpha"": 0.01, ""model__batch_size"": 128, ""model__hidden_layer_sizes"": [64, 32], ""model__learning_rate_init"": 0.001}"
ANN / MLP,96,96,7,0.5075470822565674,0.023337684014535166,0.7010544512408681,0.007893952642388145,0.48566395432667964,0.02069794104888725,1.279704999923706,0.35283032911413925,"{""model__activation"": ""relu"", ""model__alpha"": 0.01, ""model__batch_size"": 128, ""model__hidden_layer_sizes"": [64, 32], ""model__learning_rate_init"": 0.003}"
ANN / MLP,96,96,69,0.44022162555942523,0.036334534085082165,0.685249249995448,0.008123191784333019,0.4299060221194832,0.024904005688859195,1.453925895690918,0.4758961667080672,"{""model__activation"": ""tanh"", ""model__alpha"": 0.001, ""model__batch_size"": 64, ""model__hidden_layer_sizes"": [32], ""model__learning_rate_init"": 0.001}"
ANN / MLP,96,96,31,0.47958222599495504,0.010715045812577543,0.6877378406081008,0.005800602826687999,0.4599238452140278,0.008340980350383404,0.9151105880737305,0.2009564783952332,"{""model__activation"": ""tanh"", ""model__alpha"": 0.001, ""model__batch_size"": 64, ""model__hidden_layer_sizes"": [32], ""model__learning_rate_init"": 0.003}"
ANN / MLP,96,96,91,0.383186246862835,0.09872622330805857,0.6792478212113391,0.02154256127799889,0.39937479693406225,0.06261052168621262,1.465736722946167,1.0831774686586157,"{""model__activation"": ""tanh"", ""model__alpha"": 0.001, ""model__batch_size"": 64, ""model__hidden_layer_sizes"": [64], ""model__learning_rate_init"": 0.001}"
ANN / MLP,96,96,10,0.5005393911164566,0.015228555693824735,0.7047112388757804,0.0029242820331615914,0.4756738428133751,0.013516912369095656,1.5008841037750245,0.3923534338476795,"{""model__activation"": ""tanh"", ""model__alpha"": 0.001, ""model__batch_size"": 64, ""model__hidden_layer_sizes"": [64], ""model__learning_rate_init"": 0.003}"
ANN / MLP,96,96,49,0.4556137299327537,0.024597145280204086,0.6896386375783072,0.00795365115862395,0.4410073711559493,0.01876565536645603,1.7769773960113526,0.37962206449564984,"{""model__activation"": ""tanh"", ""model__alpha"": 0.001, ""model__batch_size"": 64, ""model__hidden_layer_sizes"": [32, 16], ""model__learning_rate_init"": 0.001}"
ANN / MLP,96,96,18,0.49311864783870574,0.02727571924862152,0.6925653957914062,0.005372579187400704,0.47173091706165043,0.021688765870364328,1.2743520736694336,0.1663320829858616,"{""model__activation"": ""tanh"", ""model__alpha"": 0.001, ""model__batch_size"": 64, ""model__hidden_layer_sizes"": [32, 16], ""model__learning_rate_init"": 0.003}"
ANN / MLP,96,96,6,0.5075561996134554,0.023277019902160558,0.7042715718017567,0.007207962230578061,0.483524663784386,0.022586637926438818,3.6270986080169676,0.9782275758530619,"{""model__activation"": ""tanh"", ""model__alpha"": 0.001, ""model__batch_size"": 64, ""model__hidden_layer_sizes"": [64, 32], ""model__learning_rate_init"": 0.001}"
ANN / MLP,96,96,1,0.5160248858100525,0.03203271820919896,0.7061730114034965,0.015499405316879078,0.4918031223918983,0.026027581635120665,2.1877440929412844,0.3962876857714413,"{""model__activation"": ""tanh"", ""model__alpha"": 0.001, ""model__batch_size"": 64, ""model__hidden_layer_sizes"": [64, 32], ""model__learning_rate_init"": 0.003}"
