school_id,room_id,date,time,manuf_id,instr_id,temp_a,rh_a,press_a,co2_a,voc_a,bright_a,rdn_a
no-1,11,2024-02-25,11:36,airthings,spaceplus,16.5,38.0,985.0,443.0,95.0,7.0,0.0
no-1,11,2024-02-25,11:41,airthings,spaceplus,16.5,38.0,985.0,447.0,95.0,7.0,0.0
no-1,11,2024-02-25,11:46,airthings,spaceplus,16.4,38.0,985.0,445.0,95.0,7.0,0.0
no-1,11,2024-02-25,11:51,airthings,spaceplus,16.4,38.0,985.0,444.0,101.0,7.0,0.0
no-1,11,2024-02-25,11:56,airthings,spaceplus,16.4,38.0,986.0,446.0,82.0,6.0,0.0
no-1,11,2024-02-25,12:01,airthings,spaceplus,16.4,38.0,986.0,445.0,95.0,5.0,0.0
no-1,11,2024-02-25,12:06,airthings,spaceplus,16.4,38.0,986.0,442.0,89.0,5.0,0.0
no-1,11,2024-02-25,12:11,airthings,spaceplus,16.4,38.0,986.0,448.0,95.0,4.0,0.0
no-1,11,2024-02-25,12:16,airthings,spaceplus,16.4,38.0,986.0,445.0,89.0,5.0,0.0
no-1,11,2024-02-25,12:21,airthings,spaceplus,16.4,38.0,986.0,445.0,101.0,4.0,0.0
no-1,11,2024-02-25,12:26,airthings,spaceplus,16.4,38.0,986.0,444.0,95.0,3.0,0.0
no-1,11,2024-02-25,12:31,airthings,spaceplus,16.4,38.0,986.0,445.0,93.0,2.0,2.0
no-1,11,2024-02-25,12:36,airthings,spaceplus,16.4,38.0,986.0,446.0,89.0,2.0,2.0
no-1,11,2024-02-25,12:41,airthings,spaceplus,16.4,38.0,986.0,447.0,89.0,2.0,2.0
no-1,11,2024-02-25,12:46,airthings,spaceplus,16.4,38.0,986.0,445.0,93.0,1.0,2.0
no-1,11,2024-02-25,12:51,airthings,spaceplus,16.4,38.0,986.0,446.0,93.0,2.0,2.0
no-1,11,2024-02-25,12:56,airthings,spaceplus,16.4,38.0,986.0,442.0,86.0,2.0,2.0
no-1,11,2024-02-25,13:01,airthings,spaceplus,16.4,38.0,986.0,442.0,84.0,2.0,2.0
no-1,11,2024-02-25,13:06,airthings,spaceplus,16.4,38.0,986.0,444.0,88.0,2.0,2.0
no-1,11,2024-02-25,13:11,airthings,spaceplus,16.4,38.0,986.0,446.0,89.0,2.0,2.0
no-1,11,2024-02-25,13:16,airthings,spaceplus,16.4,38.0,986.0,444.0,84.0,3.0,2.0
no-1,11,2024-02-25,13:21,airthings,spaceplus,16.4,38.0,986.0,442.0,86.0,3.0,2.0
no-1,11,2024-02-25,13:26,airthings,spaceplus,16.4,38.0,986.0,445.0,82.0,2.0,2.0
no-1,11,2024-02-25,13:31,airthings,spaceplus,16.4,38.0,986.0,443.0,71.0,2.0,2.0
no-1,11,2024-02-25,13:36,airthings,spaceplus,16.4,38.0,986.0,444.0,91.0,2.0,2.0
no-1,11,2024-02-25,13:41,airthings,spaceplus,16.4,38.0,986.0,443.0,82.0,2.0,2.0
no-1,11,2024-02-25,13:46,airthings,spaceplus,16.4,38.0,986.0,444.0,82.0,1.0,2.0
no-1,11,2024-02-25,13:51,airthings,spaceplus,16.4,38.0,986.0,445.0,72.0,1.0,2.0
no-1,11,2024-02-25,13:56,airthings,spaceplus,16.4,38.0,986.0,444.0,82.0,0.0,2.0
no-1,11,2024-02-25,14:01,airthings,spaceplus,16.4,38.0,986.0,445.0,72.0,1.0,2.0
no-1,11,2024-02-25,14:06,airthings,spaceplus,16.4,38.0,986.0,447.0,69.0,1.0,2.0
no-1,11,2024-02-25,14:11,airthings,spaceplus,16.4,38.0,986.0,446.0,69.0,1.0,2.0
no-1,11,2024-02-25,14:16,airthings,spaceplus,16.4,38.0,986.0,446.0,76.0,0.0,2.0
no-1,11,2024-02-25,14:21,airthings,spaceplus,16.4,38.0,986.0,449.0,69.0,0.0,2.0
no-1,11,2024-02-25,14:26,airthings,spaceplus,16.4,38.0,986.0,446.0,72.0,0.0,2.0
no-1,11,2024-02-25,14:31,airthings,spaceplus,16.4,38.0,986.0,444.0,65.0,0.0,2.0
no-1,11,2024-02-25,14:36,airthings,spaceplus,16.4,38.0,986.0,447.0,72.0,0.0,2.0
no-1,11,2024-02-25,14:41,airthings,spaceplus,16.4,38.0,987.0,447.0,78.0,0.0,2.0
no-1,11,2024-02-25,14:46,airthings,spaceplus,16.4,38.0,987.0,446.0,58.0,0.0,2.0
no-1,11,2024-02-25,14:51,airthings,spaceplus,16.4,38.0,987.0,446.0,63.0,0.0,2.0
no-1,11,2024-02-25,14:56,airthings,spaceplus,16.4,38.0,987.0,447.0,69.0,0.0,2.0
no-1,11,2024-02-25,15:01,airthings,spaceplus,16.4,38.0,987.0,447.0,84.0,1.0,2.0
no-1,11,2024-02-25,15:06,airthings,spaceplus,16.4,38.0,987.0,448.0,71.0,1.0,2.0
no-1,11,2024-02-25,15:11,airthings,spaceplus,16.4,38.0,987.0,449.0,63.0,1.0,2.0
no-1,11,2024-02-25,15:16,airthings,spaceplus,16.4,38.0,987.0,449.0,67.0,1.0,2.0
no-1,11,2024-02-25,15:21,airthings,spaceplus,16.4,38.0,987.0,448.0,71.0,1.0,2.0
no-1,11,2024-02-25,15:26,airthings,spaceplus,16.4,38.0,987.0,447.0,72.0,2.0,2.0
no-1,11,2024-02-25,15:31,airthings,spaceplus,16.4,38.0,987.0,448.0,71.0,2.0,2.0
no-1,11,2024-02-25,15:36,airthings,spaceplus,16.4,38.0,987.0,451.0,71.0,1.0,2.0
no-1,11,2024-02-25,15:41,airthings,spaceplus,16.4,38.0,987.0,449.0,69.0,2.0,2.0
no-1,11,2024-02-25,15:46,airthings,spaceplus,16.4,38.0,987.0,449.0,65.0,1.0,2.0
no-1,11,2024-02-25,15:51,airthings,spaceplus,16.4,38.0,987.0,447.0,67.0,2.0,2.0
no-1,11,2024-02-25,15:56,airthings,spaceplus,16.4,38.0,987.0,446.0,67.0,2.0,2.0
no-1,11,2024-02-25,16:01,airthings,spaceplus,16.4,38.0,987.0,446.0,67.0,1.0,2.0
no-1,11,2024-02-25,16:06,airthings,spaceplus,16.4,38.0,987.0,445.0,69.0,2.0,2.0
no-1,11,2024-02-25,16:11,airthings,spaceplus,16.4,38.0,987.0,448.0,72.0,2.0,2.0
no-1,11,2024-02-25,16:16,airthings,spaceplus,16.4,38.0,987.0,444.0,80.0,2.0,2.0
no-1,11,2024-02-25,16:21,airthings,spaceplus,16.4,38.0,988.0,446.0,61.0,2.0,2.0
no-1,11,2024-02-25,16:26,airthings,spaceplus,16.4,38.0,988.0,450.0,71.0,1.0,2.0
no-1,11,2024-02-25,16:31,airthings,spaceplus,16.4,38.0,988.0,450.0,71.0,1.0,2.0
no-1,11,2024-02-25,16:36,airthings,spaceplus,16.4,38.0,988.0,450.0,72.0,2.0,2.0
no-1,11,2024-02-25,16:41,airthings,spaceplus,16.4,38.0,988.0,449.0,72.0,2.0,2.0
no-1,11,2024-02-25,16:46,airthings,spaceplus,16.4,38.0,988.0,450.0,61.0,1.0,2.0
no-1,11,2024-02-25,16:51,airthings,spaceplus,16.4,38.0,988.0,452.0,67.0,2.0,2.0
no-1,11,2024-02-25,16:56,airthings,spaceplus,16.4,38.0,988.0,452.0,59.0,1.0,2.0
no-1,11,2024-02-25,17:01,airthings,spaceplus,16.4,38.0,988.0,454.0,58.0,1.0,2.0
no-1,11,2024-02-25,17:06,airthings,spaceplus,16.4,38.0,988.0,450.0,67.0,1.0,2.0
no-1,11,2024-02-25,17:11,airthings,spaceplus,16.4,38.0,988.0,449.0,59.0,2.0,2.0
no-1,11,2024-02-25,17:16,airthings,spaceplus,16.4,37.0,988.0,448.0,58.0,2.0,2.0
no-1,11,2024-02-25,17:21,airthings,spaceplus,16.4,37.0,988.0,449.0,58.0,1.0,2.0
no-1,11,2024-02-25,17:26,airthings,spaceplus,16.4,37.0,988.0,449.0,58.0,1.0,2.0
no-1,11,2024-02-25,17:31,airthings,spaceplus,16.4,37.0,988.0,448.0,72.0,2.0,2.0
no-1,11,2024-02-25,17:36,airthings,spaceplus,16.4,37.0,988.0,449.0,56.0,2.0,2.0
no-1,11,2024-02-25,17:41,airthings,spaceplus,16.4,37.0,988.0,452.0,54.0,2.0,2.0
no-1,11,2024-02-25,17:46,airthings,spaceplus,16.4,37.0,988.0,451.0,46.0,1.0,2.0
no-1,11,2024-02-25,17:51,airthings,spaceplus,16.4,37.0,988.0,452.0,50.0,1.0,2.0
no-1,11,2024-02-25,17:56,airthings,spaceplus,16.4,37.0,988.0,448.0,52.0,1.0,2.0
no-1,11,2024-02-25,18:01,airthings,spaceplus,16.4,37.0,988.0,451.0,48.0,2.0,2.0
no-1,11,2024-02-25,18:06,airthings,spaceplus,16.4,37.0,989.0,455.0,46.0,2.0,2.0
no-1,11,2024-02-25,18:11,airthings,spaceplus,16.5,37.0,989.0,451.0,56.0,2.0,2.0
no-1,11,2024-02-25,18:16,airthings,spaceplus,16.5,37.0,989.0,447.0,54.0,2.0,2.0
no-1,11,2024-02-25,18:21,airthings,spaceplus,16.5,36.0,989.0,449.0,48.0,2.0,2.0
no-1,11,2024-02-25,18:26,airthings,spaceplus,16.5,36.0,989.0,451.0,46.0,2.0,2.0
no-1,11,2024-02-25,18:31,airthings,spaceplus,16.5,37.0,989.0,449.0,46.0,1.0,2.0
no-1,11,2024-02-25,18:36,airthings,spaceplus,16.5,37.0,989.0,448.0,48.0,2.0,2.0
no-1,11,2024-02-25,18:41,airthings,spaceplus,16.5,37.0,989.0,449.0,46.0,1.0,2.0
no-1,11,2024-02-25,18:46,airthings,spaceplus,16.5,37.0,989.0,448.0,50.0,1.0,2.0
no-1,11,2024-02-25,18:51,airthings,spaceplus,16.5,37.0,989.0,449.0,46.0,1.0,2.0
no-1,11,2024-02-25,18:56,airthings,spaceplus,16.5,37.0,989.0,449.0,46.0,1.0,2.0
no-1,11,2024-02-25,19:01,airthings,spaceplus,16.5,37.0,989.0,449.0,52.0,0.0,2.0
no-1,11,2024-02-25,19:06,airthings,spaceplus,16.5,37.0,989.0,443.0,61.0,1.0,2.0
no-1,11,2024-02-25,19:11,airthings,spaceplus,16.4,37.0,989.0,447.0,56.0,1.0,2.0
no-1,11,2024-02-25,19:16,airthings,spaceplus,16.5,37.0,989.0,450.0,52.0,0.0,2.0
no-1,11,2024-02-25,19:21,airthings,spaceplus,16.5,37.0,989.0,448.0,58.0,2.0,2.0
no-1,11,2024-02-25,19:26,airthings,spaceplus,16.4,37.0,989.0,449.0,59.0,2.0,2.0
no-1,11,2024-02-25,19:31,airthings,spaceplus,16.5,37.0,989.0,450.0,63.0,2.0,2.0
no-1,11,2024-02-25,19:36,airthings,spaceplus,16.4,37.0,989.0,450.0,63.0,2.0,2.0
no-1,11,2024-02-25,19:41,airthings,spaceplus,16.4,37.0,989.0,447.0,63.0,1.0,2.0
no-1,11,2024-02-25,19:46,airthings,spaceplus,16.5,37.0,989.0,448.0,63.0,2.0,2.0
no-1,11,2024-02-25,19:51,airthings,spaceplus,16.4,37.0,989.0,449.0,58.0,2.0,2.0
no-1,11,2024-02-25,19:56,airthings,spaceplus,16.4,37.0,989.0,448.0,59.0,2.0,2.0
no-1,11,2024-02-25,20:01,airthings,spaceplus,16.4,37.0,989.0,451.0,54.0,2.0,2.0
no-1,11,2024-02-25,20:06,airthings,spaceplus,16.5,37.0,989.0,453.0,58.0,2.0,2.0
no-1,11,2024-02-25,20:11,airthings,spaceplus,16.5,37.0,989.0,453.0,56.0,2.0,2.0
no-1,11,2024-02-25,20:16,airthings,spaceplus,16.5,37.0,989.0,451.0,65.0,1.0,2.0
no-1,11,2024-02-25,20:21,airthings,spaceplus,16.5,37.0,989.0,453.0,61.0,1.0,2.0
no-1,11,2024-02-25,20:26,airthings,spaceplus,16.5,37.0,990.0,453.0,63.0,1.0,2.0
no-1,11,2024-02-25,20:31,airthings,spaceplus,16.5,37.0,990.0,450.0,63.0,1.0,2.0
no-1,11,2024-02-25,20:36,airthings,spaceplus,16.5,37.0,990.0,452.0,65.0,1.0,2.0
no-1,11,2024-02-25,20:41,airthings,spaceplus,16.5,37.0,990.0,453.0,63.0,2.0,2.0
no-1,11,2024-02-25,20:46,airthings,spaceplus,16.5,37.0,990.0,453.0,65.0,2.0,2.0
no-1,11,2024-02-25,20:51,airthings,spaceplus,16.5,37.0,990.0,454.0,75.0,2.0,2.0
no-1,11,2024-02-25,20:56,airthings,spaceplus,16.5,37.0,990.0,453.0,61.0,1.0,2.0
no-1,11,2024-02-25,21:01,airthings,spaceplus,16.5,37.0,990.0,453.0,65.0,1.0,2.0
no-1,11,2024-02-25,21:06,airthings,spaceplus,16.5,37.0,990.0,450.0,61.0,0.0,2.0
no-1,11,2024-02-25,21:11,airthings,spaceplus,16.5,37.0,990.0,453.0,61.0,1.0,2.0
no-1,11,2024-02-25,21:16,airthings,spaceplus,16.5,37.0,990.0,453.0,71.0,1.0,2.0
no-1,11,2024-02-25,21:21,airthings,spaceplus,16.5,37.0,990.0,455.0,61.0,0.0,2.0
no-1,11,2024-02-25,21:26,airthings,spaceplus,16.5,37.0,990.0,453.0,67.0,1.0,2.0
no-1,11,2024-02-25,21:31,airthings,spaceplus,16.5,37.0,990.0,454.0,63.0,2.0,2.0
no-1,11,2024-02-25,21:36,airthings,spaceplus,16.5,37.0,990.0,454.0,69.0,2.0,2.0
no-1,11,2024-02-25,21:41,airthings,spaceplus,16.5,37.0,990.0,452.0,58.0,1.0,2.0
no-1,11,2024-02-25,21:46,airthings,spaceplus,16.5,38.0,990.0,452.0,58.0,2.0,2.0
no-1,11,2024-02-25,21:51,airthings,spaceplus,16.5,38.0,990.0,454.0,69.0,2.0,2.0
no-1,11,2024-02-25,21:56,airthings,spaceplus,16.5,38.0,990.0,453.0,69.0,1.0,2.0
no-1,11,2024-02-25,22:01,airthings,spaceplus,16.5,38.0,990.0,457.0,71.0,1.0,2.0
no-1,11,2024-02-25,22:06,airthings,spaceplus,16.5,38.0,990.0,458.0,69.0,1.0,2.0
no-1,11,2024-02-25,22:11,airthings,spaceplus,16.5,38.0,990.0,454.0,65.0,1.0,2.0
no-1,11,2024-02-25,22:16,airthings,spaceplus,16.5,38.0,990.0,454.0,58.0,1.0,2.0
no-1,11,2024-02-25,22:21,airthings,spaceplus,16.5,38.0,990.0,454.0,65.0,1.0,2.0
no-1,11,2024-02-25,22:26,airthings,spaceplus,16.5,38.0,990.0,456.0,71.0,1.0,2.0
no-1,11,2024-02-25,22:31,airthings,spaceplus,16.5,38.0,990.0,454.0,71.0,1.0,2.0
no-1,11,2024-02-25,22:36,airthings,spaceplus,16.5,38.0,990.0,453.0,69.0,1.0,2.0
no-1,11,2024-02-25,22:41,airthings,spaceplus,16.5,38.0,990.0,453.0,67.0,2.0,2.0
no-1,11,2024-02-25,22:46,airthings,spaceplus,16.5,38.0,990.0,450.0,63.0,2.0,2.0
no-1,11,2024-02-25,22:51,airthings,spaceplus,16.5,38.0,990.0,452.0,71.0,2.0,2.0
no-1,11,2024-02-25,22:56,airthings,spaceplus,16.5,38.0,990.0,455.0,58.0,2.0,2.0
no-1,11,2024-02-25,23:01,airthings,spaceplus,16.5,38.0,990.0,452.0,67.0,2.0,2.0
no-1,11,2024-02-25,23:06,airthings,spaceplus,16.5,38.0,990.0,453.0,67.0,2.0,2.0
no-1,11,2024-02-25,23:11,airthings,spaceplus,16.5,38.0,990.0,455.0,69.0,2.0,2.0
no-1,11,2024-02-25,23:16,airthings,spaceplus,16.5,38.0,990.0,456.0,61.0,2.0,2.0
no-1,11,2024-02-25,23:21,airthings,spaceplus,16.5,38.0,990.0,455.0,61.0,2.0,2.0
no-1,11,2024-02-25,23:26,airthings,spaceplus,16.5,38.0,990.0,454.0,69.0,2.0,2.0
no-1,11,2024-02-25,23:31,airthings,spaceplus,16.5,38.0,990.0,457.0,69.0,1.0,2.0
no-1,11,2024-02-25,23:36,airthings,spaceplus,16.5,38.0,990.0,454.0,71.0,0.0,2.0
no-1,11,2024-02-25,23:41,airthings,spaceplus,16.5,38.0,990.0,454.0,72.0,1.0,2.0
no-1,11,2024-02-25,23:46,airthings,spaceplus,16.5,38.0,990.0,451.0,71.0,2.0,2.0
no-1,11,2024-02-25,23:51,airthings,spaceplus,16.5,38.0,990.0,457.0,76.0,2.0,2.0
no-1,11,2024-02-25,23:56,airthings,spaceplus,16.5,38.0,990.0,458.0,61.0,2.0,2.0
no-1,11,2024-02-26,00:01,airthings,spaceplus,16.5,38.0,990.0,459.0,76.0,3.0,2.0
no-1,11,2024-02-26,00:06,airthings,spaceplus,16.5,38.0,990.0,460.0,65.0,3.0,2.0
no-1,11,2024-02-26,00:11,airthings,spaceplus,16.5,38.0,990.0,460.0,61.0,2.0,2.0
no-1,11,2024-02-26,00:16,airthings,spaceplus,16.5,38.0,990.0,458.0,71.0,2.0,2.0
no-1,11,2024-02-26,00:21,airthings,spaceplus,16.5,38.0,990.0,457.0,67.0,2.0,2.0
no-1,11,2024-02-26,00:26,airthings,spaceplus,16.5,38.0,990.0,455.0,72.0,2.0,2.0
no-1,11,2024-02-26,00:31,airthings,spaceplus,16.5,38.0,990.0,458.0,65.0,2.0,2.0
no-1,11,2024-02-26,00:36,airthings,spaceplus,16.5,38.0,990.0,457.0,65.0,2.0,2.0
no-1,11,2024-02-26,00:41,airthings,spaceplus,16.5,38.0,990.0,459.0,69.0,1.0,2.0
no-1,11,2024-02-26,00:46,airthings,spaceplus,16.5,38.0,991.0,460.0,84.0,1.0,2.0
no-1,11,2024-02-26,00:51,airthings,spaceplus,16.5,38.0,991.0,459.0,59.0,2.0,2.0
no-1,11,2024-02-26,00:56,airthings,spaceplus,16.5,38.0,991.0,456.0,61.0,3.0,2.0
no-1,11,2024-02-26,01:01,airthings,spaceplus,16.5,38.0,991.0,457.0,61.0,2.0,2.0
no-1,11,2024-02-26,01:06,airthings,spaceplus,16.5,38.0,991.0,456.0,63.0,2.0,2.0
no-1,11,2024-02-26,01:11,airthings,spaceplus,16.6,37.0,991.0,456.0,59.0,2.0,2.0
no-1,11,2024-02-26,01:16,airthings,spaceplus,16.6,37.0,991.0,458.0,72.0,3.0,2.0
no-1,11,2024-02-26,01:21,airthings,spaceplus,16.6,37.0,991.0,457.0,76.0,2.0,2.0
no-1,11,2024-02-26,01:26,airthings,spaceplus,16.5,37.0,991.0,456.0,58.0,2.0,2.0
no-1,11,2024-02-26,01:31,airthings,spaceplus,16.5,37.0,991.0,454.0,69.0,1.0,2.0
no-1,11,2024-02-26,01:36,airthings,spaceplus,16.5,37.0,991.0,455.0,67.0,2.0,2.0
no-1,11,2024-02-26,01:41,airthings,spaceplus,16.5,37.0,991.0,455.0,59.0,1.0,2.0
no-1,11,2024-02-26,01:46,airthings,spaceplus,16.5,37.0,991.0,457.0,69.0,1.0,2.0
no-1,11,2024-02-26,01:51,airthings,spaceplus,16.5,37.0,991.0,455.0,67.0,2.0,2.0
no-1,11,2024-02-26,01:56,airthings,spaceplus,16.5,37.0,991.0,452.0,59.0,2.0,2.0
no-1,11,2024-02-26,02:01,airthings,spaceplus,16.5,37.0,991.0,454.0,65.0,2.0,2.0
no-1,11,2024-02-26,02:06,airthings,spaceplus,16.5,37.0,991.0,456.0,65.0,2.0,2.0
no-1,11,2024-02-26,02:11,airthings,spaceplus,16.5,37.0,991.0,454.0,59.0,2.0,2.0
no-1,11,2024-02-26,02:16,airthings,spaceplus,16.5,37.0,991.0,453.0,67.0,1.0,2.0
no-1,11,2024-02-26,02:21,airthings,spaceplus,16.5,37.0,991.0,453.0,67.0,1.0,2.0
no-1,11,2024-02-26,02:26,airthings,spaceplus,16.5,37.0,991.0,450.0,63.0,2.0,2.0
no-1,11,2024-02-26,02:31,airthings,spaceplus,16.5,37.0,991.0,456.0,65.0,2.0,2.0
no-1,11,2024-02-26,02:36,airthings,spaceplus,16.5,37.0,991.0,457.0,75.0,2.0,2.0
no-1,11,2024-02-26,02:41,airthings,spaceplus,16.5,37.0,991.0,456.0,67.0,2.0,2.0
no-1,11,2024-02-26,02:46,airthings,spaceplus,16.5,37.0,991.0,458.0,52.0,1.0,2.0
no-1,11,2024-02-26,02:51,airthings,spaceplus,16.5,37.0,991.0,458.0,65.0,1.0,2.0
no-1,11,2024-02-26,02:56,airthings,spaceplus,16.5,37.0,991.0,456.0,52.0,1.0,2.0
no-1,11,2024-02-26,03:01,airthings,spaceplus,16.5,37.0,992.0,453.0,58.0,1.0,2.0
no-1,11,2024-02-26,03:06,airthings,spaceplus,16.5,37.0,992.0,454.0,58.0,1.0,2.0
no-1,11,2024-02-26,03:11,airthings,spaceplus,16.5,37.0,992.0,452.0,65.0,1.0,2.0
no-1,11,2024-02-26,03:16,airthings,spaceplus,16.6,36.0,992.0,457.0,61.0,2.0,2.0
no-1,11,2024-02-26,03:21,airthings,spaceplus,16.6,36.0,992.0,456.0,54.0,1.0,2.0
no-1,11,2024-02-26,03:26,airthings,spaceplus,16.6,36.0,992.0,454.0,54.0,1.0,2.0
no-1,11,2024-02-26,03:31,airthings,spaceplus,16.6,36.0,992.0,456.0,50.0,1.0,4.0
no-1,11,2024-02-26,03:36,airthings,spaceplus,16.6,36.0,992.0,454.0,50.0,1.0,4.0
no-1,11,2024-02-26,03:41,airthings,spaceplus,16.6,36.0,992.0,454.0,58.0,1.0,4.0
no-1,11,2024-02-26,03:46,airthings,spaceplus,16.6,36.0,992.0,454.0,54.0,1.0,4.0
no-1,11,2024-02-26,03:51,airthings,spaceplus,16.6,36.0,992.0,453.0,46.0,0.0,4.0
no-1,11,2024-02-26,03:56,airthings,spaceplus,16.6,36.0,992.0,453.0,46.0,0.0,4.0
no-1,11,2024-02-26,04:01,airthings,spaceplus,16.6,36.0,992.0,450.0,54.0,0.0,4.0
no-1,11,2024-02-26,04:06,airthings,spaceplus,16.5,36.0,992.0,454.0,52.0,2.0,4.0
no-1,11,2024-02-26,04:11,airthings,spaceplus,16.5,36.0,992.0,452.0,46.0,1.0,4.0
no-1,11,2024-02-26,04:16,airthings,spaceplus,16.5,36.0,992.0,457.0,46.0,1.0,4.0
no-1,11,2024-02-26,04:21,airthings,spaceplus,16.5,36.0,992.0,459.0,50.0,2.0,4.0
no-1,11,2024-02-26,04:26,airthings,spaceplus,16.5,36.0,992.0,457.0,48.0,1.0,4.0
no-1,11,2024-02-26,04:31,airthings,spaceplus,16.5,36.0,992.0,458.0,48.0,2.0,6.0
no-1,11,2024-02-26,04:36,airthings,spaceplus,16.6,36.0,992.0,453.0,46.0,1.0,6.0
no-1,11,2024-02-26,04:41,airthings,spaceplus,16.6,36.0,992.0,457.0,46.0,0.0,6.0
no-1,11,2024-02-26,04:46,airthings,spaceplus,16.6,36.0,993.0,456.0,48.0,0.0,6.0
no-1,11,2024-02-26,04:51,airthings,spaceplus,16.6,36.0,993.0,455.0,52.0,0.0,6.0
no-1,11,2024-02-26,04:56,airthings,spaceplus,16.7,36.0,993.0,455.0,48.0,1.0,6.0
no-1,11,2024-02-26,05:01,airthings,spaceplus,16.7,36.0,993.0,456.0,46.0,1.0,6.0
no-1,11,2024-02-26,05:06,airthings,spaceplus,16.8,36.0,993.0,453.0,50.0,1.0,6.0
no-1,11,2024-02-26,05:11,airthings,spaceplus,16.8,35.0,993.0,456.0,54.0,1.0,6.0
no-1,11,2024-02-26,05:16,airthings,spaceplus,16.8,35.0,993.0,458.0,46.0,2.0,6.0
no-1,11,2024-02-26,05:21,airthings,spaceplus,16.8,35.0,993.0,451.0,46.0,2.0,6.0
no-1,11,2024-02-26,05:26,airthings,spaceplus,16.8,35.0,993.0,458.0,46.0,1.0,6.0
no-1,11,2024-02-26,05:31,airthings,spaceplus,16.9,34.0,993.0,459.0,46.0,1.0,8.0
no-1,11,2024-02-26,05:36,airthings,spaceplus,16.9,34.0,993.0,456.0,52.0,0.0,8.0
no-1,11,2024-02-26,05:41,airthings,spaceplus,16.9,34.0,993.0,457.0,46.0,1.0,8.0
no-1,11,2024-02-26,05:46,airthings,spaceplus,17.0,34.0,993.0,456.0,46.0,2.0,8.0
no-1,11,2024-02-26,05:51,airthings,spaceplus,17.0,34.0,993.0,453.0,46.0,1.0,8.0
no-1,11,2024-02-26,05:56,airthings,spaceplus,17.0,34.0,993.0,455.0,46.0,1.0,8.0
no-1,11,2024-02-26,06:01,airthings,spaceplus,17.0,34.0,993.0,454.0,46.0,0.0,8.0
no-1,11,2024-02-26,06:06,airthings,spaceplus,17.1,34.0,994.0,454.0,46.0,1.0,8.0
no-1,11,2024-02-26,06:11,airthings,spaceplus,17.1,34.0,994.0,461.0,50.0,0.0,8.0
no-1,11,2024-02-26,06:16,airthings,spaceplus,17.3,34.0,994.0,472.0,46.0,5.0,8.0
no-1,11,2024-02-26,06:21,airthings,spaceplus,17.4,34.0,994.0,485.0,46.0,11.0,8.0
no-1,11,2024-02-26,06:26,airthings,spaceplus,17.5,34.0,994.0,496.0,46.0,17.0,8.0
no-1,11,2024-02-26,06:31,airthings,spaceplus,17.6,33.0,994.0,510.0,46.0,26.0,8.0
no-1,11,2024-02-26,06:36,airthings,spaceplus,17.7,33.0,994.0,512.0,59.0,30.0,8.0
no-1,11,2024-02-26,06:41,airthings,spaceplus,17.8,33.0,994.0,507.0,54.0,31.0,8.0
no-1,11,2024-02-26,06:46,airthings,spaceplus,17.8,33.0,994.0,504.0,54.0,32.0,8.0
no-1,11,2024-02-26,06:51,airthings,spaceplus,17.9,32.0,994.0,492.0,46.0,30.0,8.0
no-1,11,2024-02-26,06:56,airthings,spaceplus,18.0,32.0,994.0,489.0,50.0,28.0,8.0
no-1,11,2024-02-26,07:01,airthings,spaceplus,18.0,32.0,994.0,485.0,54.0,28.0,8.0
no-1,11,2024-02-26,07:06,airthings,spaceplus,18.1,32.0,994.0,482.0,46.0,30.0,8.0
no-1,11,2024-02-26,07:11,airthings,spaceplus,18.1,32.0,994.0,488.0,46.0,31.0,8.0
no-1,11,2024-02-26,07:16,airthings,spaceplus,18.2,32.0,994.0,494.0,63.0,32.0,8.0
no-1,11,2024-02-26,07:21,airthings,spaceplus,18.2,32.0,994.0,494.0,59.0,32.0,8.0
no-1,11,2024-02-26,07:26,airthings,spaceplus,18.3,32.0,994.0,506.0,56.0,30.0,8.0
no-1,11,2024-02-26,07:31,airthings,spaceplus,18.4,32.0,995.0,539.0,58.0,30.0,8.0
no-1,11,2024-02-26,07:36,airthings,spaceplus,18.5,32.0,995.0,556.0,46.0,30.0,8.0
no-1,11,2024-02-26,07:41,airthings,spaceplus,18.6,32.0,995.0,553.0,46.0,31.0,8.0
no-1,11,2024-02-26,07:46,airthings,spaceplus,18.7,32.0,995.0,548.0,52.0,30.0,8.0
no-1,11,2024-02-26,07:51,airthings,spaceplus,18.7,32.0,995.0,541.0,58.0,28.0,8.0
no-1,11,2024-02-26,07:56,airthings,spaceplus,18.8,32.0,995.0,537.0,56.0,26.0,8.0
no-1,11,2024-02-26,08:01,airthings,spaceplus,18.8,32.0,995.0,530.0,67.0,25.0,8.0
no-1,11,2024-02-26,08:06,airthings,spaceplus,18.9,31.0,995.0,527.0,61.0,24.0,8.0
no-1,11,2024-02-26,08:11,airthings,spaceplus,18.9,31.0,995.0,523.0,56.0,22.0,8.0
no-1,11,2024-02-26,08:16,airthings,spaceplus,18.9,31.0,995.0,518.0,56.0,33.0,8.0
no-1,11,2024-02-26,08:21,airthings,spaceplus,19.0,31.0,995.0,561.0,58.0,50.0,8.0
no-1,11,2024-02-26,08:26,airthings,spaceplus,19.1,31.0,995.0,581.0,52.0,57.0,8.0
no-1,11,2024-02-26,08:31,airthings,spaceplus,19.1,31.0,995.0,590.0,58.0,59.0,6.0
no-1,11,2024-02-26,08:36,airthings,spaceplus,19.2,31.0,995.0,585.0,46.0,60.0,6.0
